MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,PRICE
6.450552384016631,5,3.0004569587865157,0.6061773409048811,1017,1.541661727560336,39.94326427458513,-116.31417913457275,108066.3840002412
11.455491508874205,1,2.108694191922205,4.543522721036777,953,9.444031019031524,32.59987563314571,-119.78492054774358,243642.3926190759
3.8175733996285257,30,1.9167414426863458,4.024392859843816,2952,7.747229280495802,39.7379539965861,-119.35027922810525,173617.26476321463
1.6162086925174983,49,3.590131357621879,4.011692556069412,72,6.196940048209696,40.98639269098717,-116.36532405116492,449488.1861022596
4.701396067249636,3,1.7296214612979495,2.5609809155160717,1691,8.421635772638716,36.611979250043134,-120.39989402317138,68263.57046061278
2.8377086651830643,45,7.167884343586013,2.2910238182952627,3262,1.5377181626714422,37.587653494429084,-119.78010107770626,461177.37230290665
13.98061595896731,14,1.3730845427965768,1.8631207797493667,1292,5.186917675144744,37.03134222986771,-120.46285721854986,424847.3623488502
12.217745503684046,30,5.486683578978065,0.795626865294646,1345,6.596856767127303,36.197481876922666,-120.55312674417173,183906.82239836696
9.684354469401141,50,9.969611055447386,1.5270591357216459,2155,8.42360673628826,40.93053308601842,-118.93534491560511,405180.7946046971
13.136178557721907,4,8.288526479455372,1.6097163574011109,3304,8.007919952453262,40.99236835136491,-116.05024566608826,64046.102152436404
12.15324511503716,18,6.460018831725299,2.678346813695907,3114,3.3490370973632766,35.69025546409458,-120.60996321838982,485089.49763202714
3.2052658538475196,37,3.6175333112368273,3.863499829685123,883,9.456097559944679,38.34316266313963,-118.95260185051508,286967.7241654052
13.442105478104677,25,6.539841693883074,2.63214422779076,139,1.9439817411640072,41.30562184038571,-117.45858128048546,186476.46172945038
8.320462507776934,48,5.648781467987194,0.7603000225122227,2663,8.8512292913146,41.639555739942836,-121.55171764770272,213162.44566760468
12.207882249878907,1,4.719967131791417,4.810054104446918,2911,9.732650296362491,37.33511088400945,-121.4692673899956,79882.40905722382
13.493323848890652,46,2.002535466009835,4.742259435923505,2321,2.429812413648155,36.801835650201106,-114.77918610436076,495207.28131891764
5.1110503870920265,15,8.956758780212294,4.033352944167838,1505,7.443007790674824,35.14759600132099,-116.91994735202289,67681.3753178116
2.095752905651313,9,4.938018769156167,4.960975557038992,2464,1.1706267727575859,41.60928279530889,-118.41269590252224,344708.20541653654
3.805059856858154,15,2.590527108751038,2.9501704976011833,2554,4.529889991280226,33.85673589249224,-117.69325544490975,249231.16746790623
6.693062935080716,49,4.183386028071064,4.8324575761394275,733,5.5498063526186,38.00838097245339,-124.00114568034513,477012.2981849218
12.36121410587615,24,4.609993723266128,0.8402226827753785,1749,6.141936078368633,35.18422754142707,-117.99534975127068,160699.88313805783
12.98059345721698,4,8.413348639215243,2.145563367176171,424,9.410622683886748,35.150578758304064,-119.10300949311313,289439.07077210513
0.6008058927022653,12,7.549252301164898,1.5142157060304462,3479,6.9847063231065905,36.34720158007379,-118.73335326624975,267060.2938622389
7.905835887374703,37,7.877605021500325,1.3812488786042152,1592,5.22775715121698,41.98853289024872,-120.63387696632566,366289.8998225456
6.552459545657295,37,0.9014876327435544,1.1336132700170425,390,8.249010333646181,33.02217991497831,-123.46896624332798,80604.60437858923
3.7205632518255887,43,4.628616783253806,3.300861387046985,342,9.544901952780561,37.99614727293355,-122.32793981715706,137205.1085105097
2.2380478263384007,6,5.228366195044977,4.015948350862873,946,1.0030085678770757,33.28443550133513,-114.60240392523075,146554.16904178244
5.395419985352605,39,0.9765689467721216,3.102342797391623,614,9.839195704755555,33.96794788490993,-120.13126446483648,382167.8396787604
14.172190706731527,46,3.190281520454315,1.1613321931469436,493,1.592415679385859,36.67584794684254,-119.53983181052519,135112.41334703303
5.186442514300951,24,7.794666372723642,4.150056964700619,192,8.292358369272604,37.34937124779119,-123.76236014349492,308071.29375093954
8.022464015278809,11,2.0614092927067915,3.361796182236778,499,3.3790797234729943,34.95852787946298,-123.91682445865139,146859.71922542917
10.69377490398008,13,5.724853209363842,2.2467456775714796,822,2.01605285133562,35.50634274330695,-116.98474924012307,437731.2275377903
5.772629234499763,34,2.7798572225585847,3.5335863299122834,1736,4.8466718853672806,33.326186692431364,-118.81143442596466,473983.45452033734
14.590840199453929,25,0.9115111267238182,1.6695724065927477,1257,6.724400530918044,35.38058794652038,-119.11119896099407,283321.8387240082
14.455485776660613,7,3.0190534099157817,2.053364938223947,1969,4.3047569742159695,41.68230517411517,-121.82012978968878,208538.9978941302
4.1508432894677805,4,9.778038545172494,4.628686294093956,227,1.3020017562008304,41.474720125888574,-116.70354253737479,155325.9987578746
7.710103335439589,8,8.174141429323504,1.8072702755213919,1395,6.315042484860192,35.68134375630136,-122.58398689309338,72401.4506853697
4.86273549234316,20,9.628105127753507,2.6149472067107147,2187,9.102110140218208,37.923112394648236,-122.36266561465759,170825.0342888729
4.63018716847328,29,5.288257204122534,4.505635118282066,2904,4.325581366714715,41.14115621555397,-119.60073585224758,344406.100975393
1.0348607366407254,51,1.8095730278330322,3.6847460762038735,817,2.7902615542036084,32.55874631508852,-121.3799454064582,290127.61908914486
9.338682842708504,45,5.841227298557975,0.7799145177411624,3221,4.871711582581901,40.20149391820712,-121.7758775914219,474818.57522641734
7.788845836818491,46,4.980271477951639,1.1628636992553665,3187,1.244936941648784,41.50951075149473,-117.71857602555602,228324.76812126525
1.2464418931248455,10,8.568085161204467,0.5352871584736256,1474,8.348485777218528,33.36759447616879,-117.66008819877084,362238.50404777756
4.540373731430866,43,1.7023597432150503,3.3391480560312354,1087,8.402335460741718,34.03375301731275,-115.88992588804072,270195.23636380467
13.669855346516478,34,5.291818460600359,2.5145304143468823,104,6.209604263552581,41.62708987632787,-120.03937261687564,280659.29716589523
3.9736474146711003,26,2.180447715184655,1.1042368290602398,1875,4.048546578233183,37.60663136458329,-123.55453207153326,170498.4415718529
2.600975645322735,41,3.7870185273885513,4.810703544755467,871,8.158006952901207,32.634868027481374,-121.50860287380112,254727.84957889986
7.597065024024664,49,7.583685111967756,2.8834687577552893,668,5.903120628052977,34.94750398825353,-114.30394427539247,261853.24865571826
14.79193158460371,3,5.179366790192652,1.5885198235080014,2043,8.398577238660149,36.77446490555417,-118.21816253262644,367989.1347870203
4.0098014369167565,6,4.258172223341077,2.752716070196184,273,6.609420891763789,39.082634654735294,-117.06068173502959,473287.9996337512
10.24596543738524,5,4.429181762844324,3.558291497307985,1030,8.016530353557735,39.465023592299595,-124.22495013782077,198194.57486712694
11.543484422266404,5,5.026910269335077,0.8430764808810401,3219,6.306779537603391,41.956504372791834,-119.01430153173828,68990.2108615843
3.9457443878897953,47,8.022152203300923,1.736167167715514,2232,4.610097827584129,35.23135639414571,-123.9172076931756,273332.8064752879
11.059137054871965,23,9.007179138250157,4.131344708977972,1052,9.613101911320465,37.613090967750516,-118.49385183666723,295007.59946712584
5.832855424429172,49,9.58907911583614,2.5684919168119755,1574,5.778247188885371,37.56657370466625,-114.90813733371202,125798.24800936187
9.668434543606903,9,8.039511153548714,2.959597139145327,3191,6.366823570572953,36.353629964748755,-114.42212486889584,392209.07282423
9.686180806032974,35,3.7017434408817165,2.447672009942612,293,2.8284862826156933,34.10703799150299,-118.78636271103296,493218.0987986712
8.268732919083998,20,7.1308392959961875,0.697549741893523,3443,6.555987262730943,41.7858373502465,-119.6263109864274,475598.6226538074
1.8092016657889203,49,4.825948741309605,1.2458740091907017,3316,6.058790375243083,40.60651327333257,-114.66082563866536,138697.7174706435
12.61188618604395,42,3.142969722823671,2.504937374338509,3290,2.5005132611126295,37.234163768795256,-117.4291797136337,443913.4579553423
5.15131094209017,35,8.536018530718488,1.4413345943356752,2225,1.3482012956489222,38.23083151549828,-123.63802734870822,367022.1363852581
3.204518400797886,50,1.15352241045339,0.7249056289685543,3371,6.360105741375893,34.65898000881679,-119.54959910779152,254230.9537131102
1.0912395525440768,18,9.096210327645897,4.296423488233207,2106,7.825968878022948,37.6659771687216,-121.8495008116641,293274.94744612806
9.067947676229506,17,5.045592674547554,4.915366381238521,1293,5.615292612482475,39.10221626465402,-119.50799592122344,432320.07874210615
10.324683246713095,24,6.662253586636179,4.0691429329853275,308,2.8863081529407406,37.3940867696726,-119.6542511655351,266060.7228372679
0.7405235194539141,3,6.8660560842932,4.342032147671002,3360,6.932002185575921,41.907709120556945,-118.36212301128963,217943.31609730708
7.9253493453395745,32,9.035083214500135,1.5888970864267042,977,1.5369726848083407,38.3077457343534,-120.66094099843764,271961.3718616936
3.7841887403701002,35,6.657361075938307,4.822821389809399,3177,4.864870084177982,36.024250269625604,-122.62444141554953,310608.41181577207
9.855005460937022,38,6.448188979792568,1.3861656700404277,1252,2.3029741772654657,39.835444262350464,-119.16206176718244,135084.94420025698
3.0283132205723757,13,1.4131987731583475,4.7814341466282455,1271,2.497023269750927,34.119393860025596,-115.83193057967323,455408.4786201458
10.518597202485756,47,5.569353801895877,4.97668682284678,2748,2.6611043322554737,36.15290023020953,-117.52707527371045,353384.1269733262
6.107662521357792,25,2.1815548075167834,3.702752625857219,1518,4.3577049248045965,35.796110028587066,-120.8486477675628,334971.01280187
14.082584836682651,9,7.584390672237666,4.915146793063198,2131,1.2705818917076581,36.602167403523886,-114.75766516785966,94773.30178128715
2.4940536901169024,4,5.512441671476605,3.0629290080519667,1210,4.459699656547703,39.926908346322904,-114.99548277325833,321878.2721776663
5.445462090228748,14,7.058095568716849,1.6679380242924065,2300,5.507708513455247,37.09964380555237,-122.1646463262822,104432.29800732154
2.1453660579885416,37,1.1833906855419354,2.4664814854952937,1379,5.246307421690191,40.04313727752665,-123.8979406317723,85413.95383792958
13.90805746503916,34,1.5800865476213897,3.171024209204537,1774,4.321613723707973,37.97664457982873,-116.73865117482222,287289.90303907695
13.221420624024224,11,7.3901751701766765,0.8288670291215674,1720,8.520148794250922,35.74965962924678,-115.85837533423863,231253.49032092275
4.240153601869756,41,1.463175891187795,3.3005446907776075,2043,2.137005570268638,40.19479806499299,-114.42778142729617,314964.6215703004
10.069768667495596,3,1.455561895440379,4.915300265430325,796,5.45241004278864,34.76375187025437,-115.22366878029922,90149.97562575736
12.34972190291763,28,0.9113979721609646,1.3554844240267743,897,1.3707810360002997,34.631638308098054,-118.17454536429456,243942.37828126628
8.550411768192204,29,9.599812864355217,4.066678023297725,1962,1.4546322456767697,37.29277777852094,-118.89346614003371,128654.02177032108
8.179933386162094,9,7.585076907022863,4.5855445720082875,210,6.079565817029286,34.978067836639845,-124.01602127712162,494195.03866585245
4.00685821805655,3,4.04991295821899,4.746657167690993,2864,6.007369508967952,32.586326832036555,-121.78410424218326,302517.5955958285
1.8499901331855386,25,3.5281273478464277,4.820610219824513,2657,8.877908318169004,38.65882650933862,-119.61192953232414,359346.5874233903
13.509628490323237,34,4.017269713661816,2.846568374246624,2495,5.932437816072673,37.35539130398778,-117.8892602191476,196438.22630717352
13.556061828868291,12,7.926812486866872,4.897885585961767,2508,9.630077387724622,36.73241923768503,-118.6160313001522,92632.51165070487
9.679971130462386,42,6.884609621847812,3.907895932104975,968,1.247992605279354,41.686200888874,-116.72511290524675,489141.8882525915
5.4159319702061595,9,2.503799224380705,1.2275214630663285,472,1.701670699982818,37.926392247647684,-121.44637730495218,178816.56592243246
5.563538831883583,15,2.4018058850735757,2.646050479105865,2418,1.2054059264475088,40.702599988999154,-118.53748340194477,240713.6833281084
11.026357343618471,40,1.7052399773632554,3.732490289174018,2948,2.504547023068568,33.82477724394902,-123.40094911741392,342438.76476615877
13.508098769312367,25,6.87478502125231,1.613031421185875,923,5.779685020663438,37.90746139972956,-120.08061165945128,61113.78395875008
13.3627531518442,5,7.83222849243997,3.382768325969993,137,6.739264069132337,40.74580645394358,-116.64835950386306,414616.6087327791
11.808195414935547,11,3.238427140590037,3.4997021557097865,367,1.219383453127753,38.03950469415903,-117.22731129502375,291460.18551287916
9.809458869237172,34,0.9926936414843979,1.2321488471385464,2960,9.502932186579514,39.32113469220651,-114.19544408084377,175197.73418096997
1.720029492428208,24,1.5559793407831317,3.042883906037403,184,8.547921465183505,36.03441389421597,-121.46551051492489,77723.59338161116
2.8436163543718997,15,9.70431232057428,3.9723210994037346,3359,3.528834835845257,33.378270411852135,-119.21846914842541,123124.28696349864
13.52903573364265,38,3.5180919527922665,2.7450304904117386,2520,1.5101252780835053,36.85005280370718,-120.93878977950523,452765.2364840466
9.293221365064054,8,7.876852960110829,0.5544640254924834,1399,2.3629610736153266,36.24755421296915,-119.80584823659642,358710.90077115095
0.6333572484411298,5,6.546904833459226,0.5406731108568148,2702,1.9678886065457486,40.7370717326,-115.55910867533224,162455.77473660043
1.9713373715574656,48,4.313844684806642,2.106632047865055,2797,1.934210769550311,34.817955372348486,-117.32106743307743,79520.34422526328
10.12077565206681,26,2.692322812199107,4.667873307943019,537,5.570767535724752,41.683975161583525,-115.29909984825466,360776.89057398634
0.573392965770171,18,1.916755047066539,1.5290455082162395,2850,3.0617964709392824,41.602312138142715,-122.22418669501475,307583.4766854943
2.8317167455537304,6,6.458119305957572,3.354636599922592,1603,4.094885392068129,34.85250060917867,-115.39171659801733,232033.78600620577
8.4566399458155,37,7.926630781867649,1.4993414181199425,1274,9.903449067135767,35.806493577034544,-123.69042480338048,213625.1521355287
10.532480366544052,48,6.723919132578402,1.9475149534679688,2968,7.095691090113172,41.007779538301904,-115.23628733954104,147566.42416809872
9.953438262787708,13,5.678779625892256,4.316189403206678,2558,9.530622136832413,41.68291109851302,-120.94344744950057,351325.06544188294
3.7519049871781167,28,1.1859512555710536,3.779876490214761,2678,2.1115203063046635,36.71267147694242,-121.09120613917652,486800.6125072417
10.82659870953927,5,9.710096753868331,0.9292967479094478,3050,4.315683168459637,35.54947193358853,-119.07669651767362,129071.86062657164
3.940111768703601,13,8.148170563222086,2.429159094438951,1097,5.903532590197659,37.49789312588965,-114.70496008522304,318702.47900697653
5.218295623309382,17,3.493962737648875,0.63126393640369,1306,1.5061741693763897,39.03380746047448,-123.81263008024966,240883.2750856893
11.32412537421135,50,9.815727030101426,2.6640056597135406,916,0.8385244813772124,35.098007896062306,-120.70724405427839,251009.9247850992
9.919677036184613,40,6.337310624654163,3.4809530526548063,3432,6.967995870931641,39.49649515888119,-115.56296571542997,164366.2760575165
12.81373945216558,45,6.158288455506667,1.033261806191682,3082,6.704739554573204,32.99074489258909,-120.26024433015823,421310.69404763856
